From	To	Probability	Strength
Bra004159	Bra012667,Bra012694	0.000344827586206897	1.03448275862069e-05
Bra004159	Bra012741	0.00117241379310345	-0.000179448275862069
Bra004159	Bra012807	0.000344827586206897	-2.73103448275862e-05
Bra004159	Bra013192,Bra013193	0.00124137931034483	0.000294965517241379
Bra004159	Bra013747	0.00096551724137931	6.5448275862069e-05
Bra004159	Bra013804	0.000620689655172414	1.58620689655172e-05
Bra004159	Bra013859	0.00158620689655172	0.000268689655172414
Bra004159	Bra013905	0.000827586206896552	-0.000101931034482759
Bra004159	Bra014208	0.00193103448275862	0.000626068965517241
Bra004159	Bra014857	0.00131034482758621	-9.44137931034483e-05
Bra004159	Bra014858	0.000758620689655172	-3.8551724137931e-05
Bra004159	Bra015061	0.00124137931034483	-0.000170965517241379
Bra004159	Bra015315	0.000413793103448276	2.39310344827586e-05
Bra004159	Bra015319	0.000344827586206897	1.18620689655172e-05
Bra004159	Bra015397	0.00131034482758621	0.000209931034482759
Bra004159	Bra015878	0.000551724137931035	3.80689655172414e-05
Bra004159	Bra017055	0.000482758620689655	-3.48965517241379e-05
Bra004159	Bra017279	0.000620689655172414	-2.02758620689655e-05
Bra004159	Bra017342	0.000758620689655172	2.64137931034483e-05
Bra004159	Bra017499	0.00255172413793103	0.000806275862068965
Bra004159	Bra017853	0.00786206896551724	0.00423096551724138
Bra004159	Bra017976	0.000206896551724138	2.82758620689655e-06
Bra004159	Bra018381	0.00096551724137931	0.000174344827586207
Bra004159	Bra018907	0.00144827586206897	0.000190206896551724
Bra004159	Bra019068,Bra019069,Bra019070	0.000344827586206897	-2.75862068965517e-07
Bra004159	Bra019071	0.00262068965517241	-0.000761724137931035
Bra004159	Bra019662	0.0339310344827586	0.0152189655172414
Bra004159	Bra020000	0.000551724137931035	-1.82068965517241e-05
Bra004159	Bra020098	0.000275862068965517	1.17931034482759e-05
Bra004159	Bra021041	0.000896551724137931	5.51034482758621e-05
Bra004159	Bra021914,Bra021915	0.00096551724137931	0.000129586206896552
Bra004159	Bra021937	0.000620689655172414	1.79310344827586e-05
Bra004159	Bra022809	0.00186206896551724	-2.69655172413793e-05
Bra004159	Bra023072	0.000689655172413793	8.70344827586207e-05
Bra004159	Bra023434	0.00131034482758621	-0.000189655172413793
Bra004159	Bra023518	0.0016551724137931	0.000358206896551724
Bra004159	Bra024366,Bra024367	0.000896551724137931	6.57931034482758e-05
Bra004159	Bra025534	0.000344827586206897	2.1448275862069e-05
Bra004159	Bra025733	0.00296551724137931	-0.00149379310344828
Bra004159	Bra025926	0.00317241379310345	-0.00123620689655172
Bra004159	Bra026846	0.00386206896551724	-0.00149779310344828
Bra004159	Bra027196	0.00641379310344828	0.0025151724137931
Bra004159	Bra027577,Bra027578	0.000620689655172414	5.84137931034483e-05
Bra004159	Bra027754	0.00268965517241379	1.84827586206896e-05
Bra004159	Bra027877	0.00117241379310345	-0.000277655172413793
Bra004159	Bra028113,Bra028114	0.00131034482758621	-0.000265379310344828
Bra004159	Bra028309,Bra028310	0.00227586206896552	-0.000334827586206897
Bra004159	Bra028546	0.000620689655172414	3.77931034482759e-05
Bra004159	Bra029193	0.00096551724137931	0.000130689655172414
Bra004159	Bra029515	0.00110344827586207	-9.48275862068965e-05
Bra004159	Bra030179	0.00124137931034483	-5.68275862068965e-05
Bra004159	Bra030715,Bra030716,Bra030717	0.000137931034482759	-1.1448275862069e-05
Bra004159	Bra030844	0.000620689655172414	-6.73793103448276e-05
Bra004159	Bra031182	0.00096551724137931	5.68965517241379e-05
Bra004159	Bra031600,Bra031604	0.000413793103448276	-4.27586206896552e-06
Bra004159	Bra032315,Bra032316	0.00144827586206897	-0.000343793103448276
Bra004159	Bra032697	0.00117241379310345	-0.000162344827586207
Bra004159	Bra033172	0.000344827586206897	-3.33793103448276e-05
Bra004159	Bra033438	0.00124137931034483	9.80689655172414e-05
Bra004159	Bra033451	0.000758620689655172	-0.000156827586206897
Bra004159	Bra033495	0.000827586206896552	0.000103793103448276
Bra004159	Bra033752,Bra033753	0.00144827586206897	-0.000286896551724138
Bra004159	Bra034091	0.00875862068965517	0.00295903448275862
Bra004159	Bra034346,Bra034347	0.00151724137931034	7.8e-05
Bra004159	Bra034356	0.000344827586206897	6.41379310344827e-06
Bra004159	Bra034573	0.00172413793103448	-0.000423310344827586
Bra004159	Bra034873	0.00124137931034483	0.000134896551724138
Bra004159	Bra034882	0.00110344827586207	0.000228827586206897
Bra004159	Bra035563	0.00137931034482759	-0.000244
Bra004159	Bra035980	0.000206896551724138	-1.07586206896552e-05
Bra004159	Bra036117	0.000275862068965517	2.04827586206897e-05
Bra004159	Bra036258	0.00151724137931034	-0.000217586206896552
Bra004159	Bra036611	0.000413793103448276	-3.72413793103448e-05
Bra004159	Bra036709,Bra036710	0.00103448275862069	-9.04137931034483e-05
Bra004159	Bra036763	0.000344827586206897	-3.79310344827586e-06
Bra004159	Bra036792	0.00220689655172414	-0.000810482758620689
Bra004159	Bra037273,Bra037274	0.000896551724137931	-0.000123931034482759
Bra004159	Bra037701	0.00103448275862069	8.44137931034483e-05
Bra004159	Bra037771	0.00124137931034483	-4.68275862068965e-05
Bra004159	Bra038503	0.000482758620689655	-3.82758620689655e-05
Bra004159	Bra038621,Bra038622	0.002	-0.000616896551724138
Bra004159	Bra038739	0.00268965517241379	-0.00115062068965517
Bra004159	Bra039114	0.00144827586206897	-0.000150965517241379
Bra004159	Bra039496	0.00158620689655172	5.86206896551724e-05
Bra004159	Bra039648	0.00475862068965517	-0.000880413793103448
Bra004159	Bra039999	0.000206896551724138	-1.26896551724138e-05
Bra004159	Bra040120	0.000827586206896552	-1.71724137931035e-05
Bra004159	Bra040197	0.000482758620689655	6.96551724137931e-06
Bra004159	Bra040508,Bra040509	0.00282758620689655	0.000625310344827586
Bra004159	Bra0009151	0.000344827586206897	-6.20689655172414e-06
Bra004159	Bra0011041	0.000758620689655172	-0.000106413793103448
Bra004159	Bra0026651	0.000344827586206897	1.93103448275862e-05
Bra004159	Bra002799,tRNA-Ser1	0.002	-0.000497379310344827
Bra004159	Bra002973,Bra0029741	0.000206896551724138	1.44827586206897e-06
Bra004159	Bra003427,Bra0034281	0.00144827586206897	0.000349310344827586
Bra004159	Bra0037761	0.000551724137931035	-2.4551724137931e-05
Bra004159	Bra004087,snoR741	0.00275862068965517	0.000823793103448276
Bra004159	Bra0042251	0.00131034482758621	0.000193862068965517
Bra004159	Bra0042441	0.000206896551724138	1.8551724137931e-05
Bra004159	Bra004247,Bra0042481	0.00110344827586207	-0.000220344827586207
Bra004159	Bra004795,Bra0047961	0.00124137931034483	-0.000163862068965517
Bra004159	Bra0048061	0.000344827586206897	2.82068965517241e-05
Bra004159	Bra0051341	0.000275862068965517	1.97931034482759e-05
Bra004159	Bra0051751	0.00137931034482759	-0.000190689655172414
Bra004159	Bra0051801	0.000620689655172414	2.33103448275862e-05
Bra004159	Bra0053711	0.00172413793103448	-0.00032
Bra004159	Bra0056771	0.00337931034482759	0.000323448275862069
Bra004159	Bra0059231	0.000275862068965517	-1.95172413793103e-05
Bra004159	Bra0060511	0.00213793103448276	-0.000659103448275862
Bra004159	Bra0065381	0.000689655172413793	-0.000140689655172414
Bra004159	Bra0066611	0.000275862068965517	1.79310344827586e-05
Bra004159	Bra0069361	0.000275862068965517	-1.32413793103448e-05
Bra004159	Bra0076571	0.00386206896551724	-0.000673862068965517
Bra004159	Bra0080301	0.000206896551724138	-3.07586206896552e-05
Bra004159	Bra0088761	0.000275862068965517	1.86206896551724e-06
Bra004159	Bra0091811	6.89655172413793e-05	-6.27586206896552e-06
Bra004159	Bra0093341	0.00393103448275862	0.000984275862068966
Bra004159	Bra0094311	0.000689655172413793	-4.89655172413793e-06
Bra004159	Bra009609,Bra0096101	0.000344827586206897	2.84137931034483e-05
Bra004159	Bra009692,Bra0096931	0.00193103448275862	0.000203172413793103
Bra004159	Bra0100181	0.000413793103448276	5.17241379310345e-06
Bra004159	Bra0112321	0.000551724137931035	-3.62068965517241e-05
Bra004159	Bra011794,Bra0117951	0.000689655172413793	-2.76551724137931e-05
Bra004159	Bra0120541	0.000551724137931035	1.97931034482759e-05
Bra004159	Bra012667,Bra0126941	0.000896551724137931	5.11034482758621e-05
Bra004159	Bra0128071	0.000620689655172414	-6.44827586206897e-05
Bra004159	Bra0137471	0.000896551724137931	1.02068965517241e-05
Bra004159	Bra0138041	0.00186206896551724	0.000269586206896552
Bra004159	Bra0138591	0.0016551724137931	0.00018648275862069
Bra004159	Bra0150611	0.000620689655172414	-1.3448275862069e-05
Bra004159	Bra0153151	0.000827586206896552	-1.26206896551724e-05
Bra004159	Bra0153191	0.000896551724137931	3.63448275862069e-05
Bra004159	Bra0153971	0.00179310344827586	0.000153241379310345
Bra004159	Bra0158781	0.000206896551724138	1.93103448275862e-06
Bra004159	Bra0170551	0.000413793103448276	1.82068965517241e-05
Bra004159	Bra0172791	0.000758620689655172	-9.92413793103448e-05
Bra004159	Bra0173421	0.000275862068965517	1e-05
Bra004159	Bra0174991	0.000482758620689655	5.9448275862069e-05
Bra004159	Bra0178531	0.00131034482758621	0.000376551724137931
Bra004159	Bra0179761	0.000137931034482759	-2.89655172413793e-06
Bra004159	Bra019068,Bra019069,Bra0190701	0.00110344827586207	9.47586206896552e-05
Bra004159	Bra0210411	0.000137931034482759	-4.3448275862069e-06
Bra004159	Bra0219371	0.000896551724137931	0.000132551724137931
Bra004159	Bra0230721	0.000137931034482759	6e-06
Bra004159	Bra0235181	0.000137931034482759	4.96551724137931e-06
Bra004159	Bra024366,Bra0243671	0.000413793103448276	9.58620689655172e-06
Bra004159	Bra0255341	0.000275862068965517	2.57931034482759e-05
Bra004159	Bra0271961	0.00372413793103448	0.00087648275862069
Bra004159	Bra0277541	0.000896551724137931	7.16551724137931e-05
Bra004159	Bra0291931	0.000689655172413793	-8.26896551724138e-05
Bra004159	Bra0311821	0.000482758620689655	1.44827586206896e-06
Bra004159	Bra032315,Bra0323161	0.00124137931034483	-0.000224413793103448
Bra004159	Bra0331721	0.00110344827586207	-0.000180689655172414
Bra004159	Bra0334381	0.00124137931034483	8.04827586206897e-05
Bra004159	Bra0334511	0.000206896551724138	-2.27586206896552e-06
Bra004159	Bra0343561	0.000689655172413793	4.67586206896552e-05
Bra004159	Bra0348731	0.00110344827586207	0.000111448275862069
Bra004159	Bra0355631	0.000896551724137931	-0.000114344827586207
Bra004159	Bra0361171	0.00262068965517241	0.000606
Bra004159	Bra0362581	0.000137931034482759	1.17241379310345e-06
Bra004159	Bra0367631	6.89655172413793e-05	-6.89655172413793e-07
Bra004159	Bra037273,Bra0372741	0.00117241379310345	0.000201586206896552
Bra004159	Bra038621,Bra0386221	0.000896551724137931	-0.000168137931034483
Bra004159	Bra0391141	0.000206896551724138	-2.71724137931035e-05
Bra004159	Bra0396481	0.000689655172413793	-4.04137931034483e-05
Bra004159	Bra0399991	0.000413793103448276	-2.27586206896552e-05
Bra004159	Bra0401201	0.000344827586206897	5.24137931034483e-06
Bra004159	Bra0401971	0.000413793103448276	3.88275862068965e-05
Bra004210	Bra000159	0.000206896551724138	3.27586206896552e-05
Bra004210	Bra000884	0.00606896551724138	-0.00292213793103448
Bra004210	Bra000915	0.000344827586206897	8.9655172413793e-07
Bra004210	Bra001004	0.000689655172413793	5.83448275862069e-05
Bra004210	Bra001020	0.00186206896551724	0.000372413793103448
Bra004210	Bra001046	0.00110344827586207	-1.27586206896552e-05
Bra004210	Bra001104	0.000275862068965517	-1.96551724137931e-05
Bra004210	Bra001169	0.00206896551724138	-0.000550206896551724
Bra004210	Bra001306	0.000206896551724138	6.06896551724138e-06
Bra004210	Bra002665	0.00103448275862069	0.00016951724137931
Bra004210	Bra002799,tRNA-Ser	0.00172413793103448	0.000215034482758621
Bra004210	Bra002892	0.00110344827586207	-0.000141379310344828
Bra004210	Bra002973,Bra002974	0.000689655172413793	1.78620689655172e-05
Bra004210	Bra003236	0.000413793103448276	-1.51724137931034e-05
Bra004210	Bra003237	0.000620689655172414	-1.30344827586207e-05
Bra004210	Bra003427,Bra003428	0.000413793103448276	-4.15172413793104e-05
Bra004210	Bra003512	0.000551724137931035	-2.52413793103448e-05
Bra004210	Bra003776	0.00117241379310345	-0.000116206896551724
Bra004210	Bra004087,snoR74	0.000758620689655172	5.36551724137931e-05
Bra004210	Bra004159	0.000275862068965517	1.35862068965517e-05
Bra004210	Bra004210	0	-0.200294965517241
Bra004210	Bra004225	0.000689655172413793	-2.60689655172414e-05
Bra004210	Bra004244	0.000551724137931035	-0.000103241379310345
Bra004210	Bra004247,Bra004248	0.000413793103448276	-3.42068965517241e-05
Bra004210	Bra004795,Bra004796	0.000896551724137931	9.82758620689655e-05
Bra004210	Bra004806	0.000275862068965517	-7.58620689655172e-06
Bra004210	Bra004997	0.000206896551724138	-3.38620689655172e-05
Bra004210	Bra005134	0.000344827586206897	-2.13793103448276e-06
Bra004210	Bra005175	0.000482758620689655	-6.55172413793104e-06
Bra004210	Bra005180	0.000206896551724138	-1.6551724137931e-06
Bra004210	Bra005371	0.000551724137931035	-4.81379310344828e-05
Bra004210	Bra005386	0.000689655172413793	-3.96551724137931e-05
Bra004210	Bra005668	0.00144827586206897	-0.000105241379310345
Bra004210	Bra005677	0.00220689655172414	-9.6e-05
Bra004210	Bra005709	6.89655172413793e-05	-3.10344827586207e-06
Bra004210	Bra005923	0.000344827586206897	1.36551724137931e-05
Bra004210	Bra006051	0.00117241379310345	-0.00013848275862069
Bra004210	Bra006107	0.000896551724137931	-7.42068965517241e-05
Bra004210	Bra006289	0.000551724137931035	-1.44137931034483e-05
Bra004210	Bra006391	0.00144827586206897	0.000294413793103448
Bra004210	Bra006538	0.000551724137931035	-6.62068965517241e-05
Bra004210	Bra006661	0.000344827586206897	-4.82758620689655e-06
Bra004210	Bra006936	0.000275862068965517	-5.03448275862069e-06
Bra004210	Bra007657	0.000827586206896552	-6.27586206896552e-06
Bra004210	Bra007668	0.0036551724137931	-0.000908689655172414
Bra004210	Bra007680	0.000827586206896552	-6.51724137931035e-05
Bra004210	Bra008030	0.000275862068965517	-1.3448275862069e-05
Bra004210	Bra008713	0.00275862068965517	0.000739172413793103
Bra004210	Bra008876	0.00344827586206897	-0.00125441379310345
Bra004210	Bra009181	0.000689655172413793	4.5448275862069e-05
Bra004210	Bra009334	0.00131034482758621	0.000233034482758621
Bra004210	Bra009431	0.000413793103448276	-1.92413793103448e-05
Bra004210	Bra009449	0.00117241379310345	0.000157586206896552
Bra004210	Bra009609,Bra009610	0.00172413793103448	0.000129448275862069
Bra004210	Bra009692,Bra009693	0.00096551724137931	-0.000163724137931034
Bra004210	Bra010018	0.000413793103448276	-2.15172413793103e-05
Bra004210	Bra010106	0.00110344827586207	0.000158896551724138
Bra004210	Bra011232	0.000620689655172414	-3.55172413793103e-05
Bra004210	Bra011583	0.000896551724137931	-7.33103448275862e-05
Bra004210	Bra011794,Bra011795	0.000551724137931035	2.80689655172414e-05
Bra004210	Bra012054	0.000206896551724138	4.82758620689655e-06
Bra004210	Bra012178,Bra012180	0.00151724137931034	-0.000531655172413793
Bra004210	Bra012667,Bra012694	0.000206896551724138	-1.37931034482759e-05
Bra004210	Bra012741	0.000896551724137931	-0.000169310344827586
Bra004210	Bra012807	0.000413793103448276	1.42068965517241e-05
Bra004210	Bra013192,Bra013193	0.000275862068965517	-1.30344827586207e-05
Bra004210	Bra013747	0.00096551724137931	-7.99310344827586e-05
Bra004210	Bra013804	0.000275862068965517	-4.13793103448276e-06
Bra004210	Bra013859	0.000482758620689655	3.62068965517241e-05
Bra004210	Bra013905	0.000620689655172414	1.51724137931034e-05
Bra004210	Bra014208	0.00131034482758621	-0.00013848275862069
Bra004210	Bra014857	0.00110344827586207	0.000102827586206897
Bra004210	Bra014858	0.000482758620689655	-1.71724137931034e-05
Bra004210	Bra015061	0.0043448275862069	-0.00128944827586207
Bra004210	Bra015315	0.000482758620689655	-2.18620689655172e-05
Bra004210	Bra015319	0.000344827586206897	2.31724137931035e-05
Bra004210	Bra015397	0.000896551724137931	6.76551724137931e-05
Bra004210	Bra015878	0.000758620689655172	-2.06206896551724e-05
Bra004210	Bra017055	0.000482758620689655	3.2e-05
Bra004210	Bra017279	0.000206896551724138	3.03448275862069e-06
Bra004210	Bra017342	0.000482758620689655	-3.11724137931034e-05
Bra004210	Bra017499	0.00151724137931034	0.000194758620689655
Bra004210	Bra017853	0.002	0.000396137931034483
Bra004210	Bra017976	0.000137931034482759	-7.03448275862069e-06
Bra004210	Bra018381	0.000896551724137931	-0.000114551724137931
Bra004210	Bra018907	0.000758620689655172	-7.73103448275862e-05
Bra004210	Bra019068,Bra019069,Bra019070	0.000413793103448276	1.4e-05
Bra004210	Bra019071	0.000689655172413793	3.58620689655172e-05
Bra004210	Bra019662	0.000620689655172414	3.8e-05
Bra004210	Bra020000	0.000206896551724138	-1.02068965517241e-05
Bra004210	Bra020098	0.000344827586206897	2.06896551724138e-07
Bra004210	Bra021041	0.000896551724137931	-0.000143241379310345
Bra004210	Bra021914,Bra021915	0.000896551724137931	0.000116551724137931
Bra004210	Bra021937	0.000206896551724138	1.08965517241379e-05
Bra004210	Bra022809	0.00117241379310345	0.000412344827586207
Bra004210	Bra023072	0.000620689655172414	-6.43448275862069e-05
Bra004210	Bra023434	0.000551724137931035	5.21379310344828e-05
Bra004210	Bra023518	0.00110344827586207	7.84827586206896e-05
Bra004210	Bra024366,Bra024367	0.000758620689655172	-8.52413793103448e-05
Bra004210	Bra025534	0.000413793103448276	1.71724137931034e-05
Bra004210	Bra025733	0.00103448275862069	-0.000100551724137931
Bra004210	Bra025926	0.000689655172413793	-7.29655172413793e-05
Bra004210	Bra026846	0.00137931034482759	-0.000205793103448276
Bra004210	Bra027196	0.00641379310344828	0.00286931034482759
Bra004210	Bra027577,Bra027578	0.000413793103448276	5.40689655172414e-05
Bra004210	Bra027754	0.00186206896551724	0.000816758620689655
Bra004210	Bra027877	0.000620689655172414	0.000120689655172414
Bra004210	Bra028113,Bra028114	0.00193103448275862	-0.000264758620689655
Bra004210	Bra028309,Bra028310	0.0016551724137931	-0.000213793103448276
Bra004210	Bra028546	0.000689655172413793	3.40689655172414e-05
Bra004210	Bra029193	0.000896551724137931	-0.000157724137931034
Bra004210	Bra029515	0.000689655172413793	7.17241379310345e-05
Bra004210	Bra030179	0.000413793103448276	6.89655172413791e-08
Bra004210	Bra030715,Bra030716,Bra030717	0.000551724137931035	3.47586206896552e-05
Bra004210	Bra030844	0.000275862068965517	-1.29655172413793e-05
Bra004210	Bra031182	0.00144827586206897	-0.000269241379310345
Bra004210	Bra031600,Bra031604	0.000344827586206897	-2.18620689655172e-05
Bra004210	Bra032315,Bra032316	0.000827586206896552	-8.35172413793103e-05
Bra004210	Bra032697	0.00158620689655172	-0.000121310344827586
Bra004210	Bra033172	0.000551724137931035	-7.37931034482759e-06
Bra004210	Bra033438	0.000551724137931035	0.000127103448275862
Bra004210	Bra033451	0.00110344827586207	-1.40689655172414e-05
Bra004210	Bra033495	0.000344827586206897	1.80689655172414e-05
Bra004210	Bra033752,Bra033753	0.000482758620689655	2.50344827586207e-05
Bra004210	Bra034091	0.00193103448275862	0.000594827586206897
Bra004210	Bra034346,Bra034347	0.000896551724137931	-0.000114413793103448
Bra004210	Bra034356	0.000620689655172414	4.16551724137931e-05
Bra004210	Bra034573	0.00144827586206897	-0.000364413793103448
Bra004210	Bra034873	0.00213793103448276	-0.00115310344827586
Bra004210	Bra034882	0.000620689655172414	-6.81379310344828e-05
Bra004210	Bra035563	0.000689655172413793	-5.97241379310345e-05
Bra004210	Bra035980	0.000275862068965517	2.44827586206897e-05
Bra004210	Bra036117	6.89655172413793e-05	7.44827586206897e-06
Bra004210	Bra036258	0.00103448275862069	-0.000154827586206897
Bra004210	Bra036611	0.000344827586206897	1.52413793103448e-05
Bra004210	Bra036709,Bra036710	6.89655172413793e-05	8.96551724137931e-07
Bra004210	Bra036763	0.000275862068965517	-1.93103448275862e-06
Bra004210	Bra036792	0.000689655172413793	-9.51724137931035e-06
Bra004210	Bra037273,Bra037274	0.00144827586206897	-0.000328965517241379
Bra004210	Bra037701	0.000482758620689655	5.73793103448276e-05
Bra004210	Bra037771	0.00268965517241379	0.000615931034482759
Bra004210	Bra038503	0.000482758620689655	-1.03448275862069e-05
Bra004210	Bra038621,Bra038622	0.00103448275862069	-0.000185862068965517
Bra004210	Bra038739	0.000896551724137931	0.000113586206896552
Bra004210	Bra039114	0.000482758620689655	-5.97931034482759e-05
Bra004210	Bra039496	0.000275862068965517	-1.02068965517241e-05
Bra004210	Bra039648	0.000413793103448276	-3.50344827586207e-05
Bra004210	Bra039999	0.000482758620689655	2.96551724137931e-06
Bra004210	Bra040120	0.000344827586206897	-4.89655172413793e-06
Bra004210	Bra040197	0.000827586206896552	2.57931034482759e-05
Bra004210	Bra040508,Bra040509	0.00172413793103448	0.000430068965517241
Bra004210	Bra0009151	0.000275862068965517	-2.64137931034483e-05
Bra004210	Bra0011041	0.000275862068965517	-2.73793103448276e-05
Bra004210	Bra0026651	0.000620689655172414	2.64137931034483e-05
Bra004210	Bra002799,tRNA-Ser1	0.000413793103448276	2.37931034482759e-05
Bra004210	Bra002973,Bra0029741	0.000344827586206897	1.37931034482759e-06
Bra004210	Bra003427,Bra0034281	0.00255172413793103	-0.000543724137931034
Bra004210	Bra0037761	0.000482758620689655	-1.35862068965517e-05
Bra004210	Bra004087,snoR741	0.00117241379310345	0.000116206896551724
Bra004210	Bra0042251	0.000689655172413793	3.16551724137931e-05
Bra004210	Bra0042441	0.000275862068965517	1.88965517241379e-05
Bra004210	Bra004247,Bra0042481	0.000620689655172414	-6.53793103448276e-05
Bra004210	Bra004795,Bra0047961	0.00158620689655172	-1.49655172413793e-05
Bra004210	Bra0048061	0.000551724137931035	4.46896551724138e-05
Bra004210	Bra0051341	0.000344827586206897	1.41379310344828e-05
Bra004210	Bra0051751	0.00144827586206897	0.000112206896551724
Bra004210	Bra0051801	0.00096551724137931	0.000129931034482759
Bra004210	Bra0053711	0.00096551724137931	-0.000134344827586207
Bra004210	Bra0056771	0.00137931034482759	-7.9448275862069e-05
Bra004210	Bra0059231	0.00103448275862069	7.5448275862069e-05
Bra004210	Bra0060511	0.00206896551724138	-0.000244551724137931
Bra004210	Bra0065381	0.000758620689655172	-8.02758620689655e-05
Bra004210	Bra0066611	0.000275862068965517	1.28965517241379e-05
Bra004210	Bra0069361	0.000275862068965517	-2.21379310344828e-05
Bra004210	Bra0076571	0.000827586206896552	1.84827586206897e-05
Bra004210	Bra0080301	0.000689655172413793	2.80689655172414e-05
Bra004210	Bra0088761	0.000758620689655172	4.17241379310345e-05
Bra004210	Bra0091811	0.000137931034482759	-4.68965517241379e-06
Bra004210	Bra0093341	0.00317241379310345	0.000881172413793104
Bra004210	Bra0094311	0.000137931034482759	2.33793103448276e-05
Bra004210	Bra009609,Bra0096101	0.000413793103448276	5.72413793103448e-06
Bra004210	Bra009692,Bra0096931	0.0023448275862069	-0.000738965517241379
Bra004210	Bra0100181	0.000344827586206897	-2.64137931034483e-05
Bra004210	Bra0112321	0.000413793103448276	-1.84827586206897e-05
Bra004210	Bra011794,Bra0117951	0.000758620689655172	-5.79310344827586e-05
Bra004210	Bra0120541	0.000551724137931035	1.09655172413793e-05
Bra004210	Bra012667,Bra0126941	0.000344827586206897	-1.47586206896552e-05
Bra004210	Bra0128071	0.000827586206896552	1.21379310344828e-05
Bra004210	Bra0137471	0.000758620689655172	-3.42758620689655e-05
Bra004210	Bra0138041	0.000827586206896552	-0.000169172413793103
Bra004210	Bra0138591	0.000551724137931035	4.53793103448276e-05
Bra004210	Bra0150611	0.00158620689655172	-0.000391862068965517
Bra004210	Bra0153151	0.000689655172413793	-1.31034482758621e-05
Bra004210	Bra0153191	0.000344827586206897	1.88275862068965e-05
Bra004210	Bra0153971	0.000620689655172414	2.61379310344828e-05
Bra004210	Bra0158781	6.89655172413793e-05	-4.89655172413793e-06
Bra004210	Bra0170551	0.000551724137931035	2.84137931034483e-05
Bra004210	Bra0172791	0.000275862068965517	-4.43448275862069e-05
Bra004210	Bra0173421	0.000482758620689655	3.0551724137931e-05
Bra004210	Bra0174991	0.000551724137931035	4.53793103448276e-05
Bra004210	Bra0178531	0.000689655172413793	-2.89655172413793e-06
Bra004210	Bra0179761	0.000275862068965517	-3.10344827586207e-06
Bra004210	Bra019068,Bra019069,Bra0190701	0.000482758620689655	2.32413793103448e-05
Bra004210	Bra0210411	0.000137931034482759	9.72413793103448e-06
Bra004210	Bra0219371	0.00103448275862069	0.000141172413793103
Bra004210	Bra0230721	0.000551724137931035	-5.75172413793103e-05
Bra004210	Bra0235181	0.000275862068965517	7.79310344827586e-06
Bra004210	Bra024366,Bra0243671	0.000413793103448276	-2.7448275862069e-05
Bra004210	Bra0255341	0.000620689655172414	6.06206896551724e-05
Bra004210	Bra0271961	0.00172413793103448	0.000235862068965517
Bra004210	Bra0277541	0.000275862068965517	1.93103448275862e-06
Bra004210	Bra0291931	0.000344827586206897	-5.93103448275862e-06
Bra004210	Bra0311821	0.000620689655172414	-3.86896551724138e-05
Bra004210	Bra032315,Bra0323161	0.00186206896551724	0.00030951724137931
Bra004210	Bra0331721	0.000413793103448276	-9.58620689655172e-06
Bra004210	Bra0334381	0.000689655172413793	-3.44827586206893e-07
Bra004210	Bra0334511	0.000275862068965517	1.97931034482759e-05
Bra004210	Bra0343561	0.000620689655172414	-1.06206896551724e-05
Bra004210	Bra0348731	0.000689655172413793	-5.19310344827586e-05
Bra004210	Bra0355631	0.000689655172413793	-4.22758620689655e-05
Bra004210	Bra0361171	0.00131034482758621	0.000150965517241379
Bra004210	Bra0362581	0.000482758620689655	-3.42758620689655e-05
Bra004210	Bra0367631	0.000137931034482759	1.03448275862069e-06
Bra004210	Bra037273,Bra0372741	0.00110344827586207	0.000117793103448276
Bra004210	Bra038621,Bra0386221	0.000689655172413793	-1.33793103448276e-05
Bra004210	Bra0391141	0.000137931034482759	-7.79310344827586e-06
Bra004210	Bra0396481	0.000275862068965517	5.93103448275862e-06
Bra004210	Bra0399991	0.000206896551724138	-8.55172413793103e-06
Bra004210	Bra0401201	0.000206896551724138	-7.17241379310345e-06
Bra004210	Bra0401971	0.000620689655172414	4.97241379310345e-05
Bra004225	Bra000159	0.00296551724137931	0.000810551724137931
Bra004225	Bra000884	0.00868965517241379	0.00795220689655172
Bra004225	Bra000915	0.00144827586206897	-3.24137931034481e-06
Bra004225	Bra001004	0.00310344827586207	0.00136558620689655
Bra004225	Bra001020	0.00517241379310345	-0.00225213793103448
Bra004225	Bra001046	0.00331034482758621	0.0014171724137931
Bra004225	Bra001104	0.000758620689655172	5.15172413793104e-05
Bra004225	Bra001169	0.0056551724137931	0.00369724137931035
Bra004225	Bra001306	0.000896551724137931	-5.58620689655172e-06
Bra004225	Bra002665	0.0115862068965517	-0.0104313103448276
Bra004225	Bra002799,tRNA-Ser	0.002	-0.000222827586206897
Bra004225	Bra002892	0.00179310344827586	0.000235310344827586
Bra004225	Bra002973,Bra002974	0.00110344827586207	-0.000243103448275862
Bra004225	Bra003236	0.00275862068965517	-0.00025048275862069
Bra004225	Bra003237	0.00096551724137931	-0.000192620689655172
Bra004225	Bra003427,Bra003428	0.00110344827586207	0.00016551724137931
Bra004225	Bra003512	0.00213793103448276	0.000277862068965517
Bra004225	Bra003776	0.00186206896551724	0.000157793103448276
Bra004225	Bra004087,snoR74	0.00172413793103448	-0.000209862068965517
Bra004225	Bra004159	0.00172413793103448	0.00025048275862069
Bra004225	Bra004210	0.00717241379310345	-0.00499820689655172
Bra004225	Bra004225	0	0.00512972413793105
Bra004225	Bra004244	0.00096551724137931	0.000101310344827586
